RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =       100600     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 3122 3446     0     0  con    0  1.0D+00  8.6D-03  9.818D-03  2.439D-02
 3123 3447     0     0  con    0  1.0D+00  8.7D-03  5.533D-03  2.439D-02
 3124 3448     0     0  con    0  1.0D+00  1.8D-02  3.942D-03  2.439D-02
 3125 3449     0     0  con    0  1.0D+00  3.9D-02  8.375D-03  2.439D-02
 3126 3451     0     0  con    1  5.1D-01  6.0D-02  1.633D-02  2.439D-02
 3127 3452     0     0  con    0  1.0D+00  3.1D-02  1.215D-02  2.439D-02
 3128 3453     0     0  con    0  1.0D+00  7.3D-02  4.349D-03  2.439D-02
 3129 3454     0     0  con    0  1.0D+00  1.1D-01  1.323D-02  2.439D-02
 3130 3455     0     0  con    0  1.0D+00  2.0D-01  6.632D-03  2.439D-02
 3131 3456     0     0  con    0  1.0D+00  1.5D-01  3.186D-02  2.439D-02
 3132 3457     0     0  con    0  1.0D+00  1.3D-02  1.299D-02  2.438D-02
 3133 3458     0     0  con    0  1.0D+00  2.6D-02  8.641D-03  2.438D-02
 3134 3459     0     0  con    0  1.0D+00  3.9D-02  3.150D-03  2.438D-02
 3135 3460     0     0  con    0  1.0D+00  3.3D-02  4.196D-03  2.438D-02
 3136 3461     0     0  con    0  1.0D+00  5.4D-02  5.973D-03  2.438D-02
 3137 3462     0     0  con    0  1.0D+00  1.2D-01  1.537D-02  2.438D-02
 3138 3463     0     0  con    0  1.0D+00  1.1D-01  1.485D-02  2.438D-02
 3139 3464     0     0  con    0  1.0D+00  2.0D-01  4.220D-02  2.438D-02
 3140 3465     0     0  con    0  1.0D+00  9.2D-02  1.865D-02  2.438D-02
 3141 3466     0     0  con    0  1.0D+00  5.9D-02  8.690D-03  2.438D-02
 3142 3467     0     0  con    0  1.0D+00  5.3D-02  2.187D-02  2.438D-02
 3143 3468     0     0  con    0  1.0D+00  2.7D-02  3.136D-02  2.438D-02
 3144 3469     0     0  con    0  1.0D+00  1.3D-01  1.020D-02  2.438D-02
 3145 3470     0     0  con    0  1.0D+00  5.8D-02  9.623D-03  2.438D-02
 3146 3471     0     0  con    0  1.0D+00  1.5D-01  1.269D-02  2.438D-02
 3147 3473     0     0  con    1  5.0D-01  1.5D-01  1.524D-02  2.438D-02
 3148 3474     0     0  con    0  1.0D+00  5.2D-02  1.016D-02  2.438D-02
 3149 3475     0     0  con    0  1.0D+00  8.5D-02  6.732D-03  2.438D-02
 3150 3476     0     0  con    0  1.0D+00  6.7D-02  4.832D-03  2.438D-02
 3151 3477     0     0  con    0  1.0D+00  1.2D-01  8.943D-03  2.438D-02
 3152 3478     0     0  con    0  1.0D+00  1.1D-01  1.075D-02  2.438D-02
 3153 3481     0     0  con    2  2.8D-01  2.5D-02  4.456D-02  2.438D-02
 3154 3482     0     0  con    0  1.0D+00  4.1D-02  1.722D-02  2.438D-02
 3155 3483     0     0  con    0  1.0D+00  4.7D-02  5.244D-03  2.438D-02
 3156 3484     0     0  con    0  1.0D+00  8.5D-02  8.923D-03  2.438D-02
 3157 3485     0     0  con    0  1.0D+00  1.2D-01  4.486D-02  2.438D-02
 3158 3486     0     0  con    0  1.0D+00  8.1D-03  1.761D-02  2.438D-02
 3159 3487     0     0  con    0  1.0D+00  1.6D-02  4.718D-03  2.437D-02
 3160 3488     0     0  con    0  1.0D+00  5.3D-02  1.731D-02  2.437D-02
 3161 3489     0     0  con    0  1.0D+00  6.1D-02  3.154D-02  2.437D-02
 3162 3490     0     0  con    0  1.0D+00  5.1D-02  1.315D-02  2.437D-02
 3163 3491     0     0  con    0  1.0D+00  4.0D-02  6.865D-03  2.437D-02
 3164 3492     0     0  con    0  1.0D+00  9.5D-03  5.434D-03  2.437D-02
 3165 3493     0     0  con    0  1.0D+00  2.9D-02  1.810D-02  2.437D-02
 3166 3494     0     0  con    0  1.0D+00  1.2D-02  1.434D-02  2.437D-02
 3167 3495     0     0  con    0  1.0D+00  5.4D-03  9.522D-03  2.437D-02
 3168 3496     0     0  con    0  1.0D+00  1.7D-02  8.881D-03  2.437D-02
 3169 3497     0     0  con    0  1.0D+00  2.2D-02  2.001D-02  2.437D-02
 3170 3498     0     0  con    0  1.0D+00  8.6D-02  2.262D-02  2.437D-02
 3171 3499     0     0  con    0  1.0D+00  9.2D-02  7.651D-02  2.437D-02
 3172 3500     0     0  con    0  1.0D+00  4.3D-02  3.000D-02  2.437D-02
 3173 3501     0     0  con    0  1.0D+00  4.8D-02  1.055D-02  2.437D-02
 3174 3502     0     0  con    0  1.0D+00  2.1D-02  1.613D-02  2.437D-02
 3175 3503     0     0  con    0  1.0D+00  6.4D-02  1.808D-02  2.437D-02
 3176 3505     0     0  con    1  5.0D-01  6.7D-02  1.428D-02  2.437D-02
 3177 3506     0     0  con    0  1.0D+00  3.4D-02  7.763D-03  2.437D-02
 3178 3507     0     0  con    0  1.0D+00  8.4D-02  2.871D-02  2.437D-02
 3179 3508     0     0  con    0  1.0D+00  1.1D-02  2.043D-02  2.437D-02
 3180 3509     0     0  con    0  1.0D+00  2.5D-02  1.108D-02  2.437D-02
 3181 3510     0     0  con    0  1.0D+00  3.6D-02  1.105D-02  2.437D-02
 3182 3511     0     0  con    0  1.0D+00  3.0D-02  1.302D-02  2.437D-02
 3183 3512     0     0  con    0  1.0D+00  9.3D-02  8.375D-02  2.436D-02
 3184 3513     0     0  con    0  1.0D+00  2.2D-02  1.378D-02  2.436D-02
 3185 3514     0     0  con    0  1.0D+00  4.3D-02  1.281D-02  2.436D-02
 3186 3515     0     0  con    0  1.0D+00  9.1D-02  2.285D-02  2.436D-02
 3187 3516     0     0  con    0  1.0D+00  7.4D-02  1.319D-02  2.436D-02
 3188 3517     0     0  con    0  1.0D+00  1.0D-01  5.370D-03  2.436D-02
 3189 3520     0     0  con    2  2.7D-01  3.9D-02  1.442D-02  2.436D-02
 3190 3521     0     0  con    0  1.0D+00  2.3D-02  7.921D-03  2.436D-02
 3191 3522     0     0  con    0  1.0D+00  1.7D-02  5.423D-03  2.436D-02
 3192 3523     0     0  con    0  1.0D+00  2.5D-02  8.097D-03  2.436D-02
 3193 3524     0     0  con    0  1.0D+00  1.5D-02  1.261D-02  2.436D-02
 3194 3525     0     0  con    0  1.0D+00  9.8D-02  2.405D-02  2.436D-02
 3195 3527     0     0  con    1  5.0D-01  5.0D-02  1.264D-02  2.436D-02
 3196 3528     0     0  con    0  1.0D+00  7.3D-02  6.842D-03  2.436D-02
 3197 3529     0     0  con    0  1.0D+00  6.4D-02  6.716D-03  2.436D-02
 3198 3530     0     0  con    0  1.0D+00  1.0D-01  3.943D-03  2.436D-02
 3199 3531     0     0  con    0  1.0D+00  1.4D-01  4.138D-02  2.436D-02
 3200 3532     0     0  con    0  1.0D+00  3.8D-02  1.242D-02  2.436D-02
 3201 3533     0     0  con    0  1.0D+00  1.3D-02  6.731D-03  2.436D-02
 3202 3534     0     0  con    0  1.0D+00  9.8D-03  6.843D-03  2.436D-02
 3203 3535     0     0  con    0  1.0D+00  3.5D-03  8.363D-03  2.436D-02
 3204 3536     0     0  con    0  1.0D+00  6.5D-02  8.391D-03  2.436D-02
 3205 3537     0     0  con    0  1.0D+00  1.9D-02  5.130D-03  2.436D-02
 3206 3538     0     0  con    0  1.0D+00  1.1D-02  1.012D-02  2.436D-02
 3207 3539     0     0  con    0  1.0D+00  5.9D-02  1.084D-02  2.436D-02
 3208 3540     0     0  con    0  1.0D+00  4.8D-03  1.280D-02  2.436D-02
 3209 3541     0     0  con    0  1.0D+00  6.5D-03  1.624D-02  2.436D-02
 3210 3542     0     0  con    0  1.0D+00  2.4D-02  1.066D-02  2.435D-02
 3211 3543     0     0  con    0  1.0D+00  3.5D-02  2.407D-02  2.435D-02
 3212 3544     0     0  con    0  1.0D+00  2.4D-02  1.506D-02  2.435D-02
 3213 3545     0     0  con    0  1.0D+00  2.7D-03  1.041D-02  2.435D-02
 3214 3546     0     0  con    0  1.0D+00  3.0D-02  5.850D-03  2.435D-02
 3215 3547     0     0  con    0  1.0D+00  8.1D-02  5.657D-03  2.435D-02
 3216 3548     0     0  con    0  1.0D+00  1.0D-01  7.488D-03  2.435D-02
 3217 3549     0     0  con    0  1.0D+00  1.8D-01  7.003D-03  2.435D-02
 3218 3550     0     0  con    0  1.0D+00  1.3D-01  5.408D-03  2.435D-02
 3219 3551     0     0  con    0  1.0D+00  2.9D-02  6.671D-03  2.435D-02
 3220 3552     0     0  con    0  1.0D+00  2.3D-02  3.460D-03  2.435D-02
 3221 3553     0     0  con    0  1.0D+00  1.1D-02  1.823D-02  2.435D-02
 3222 3554     0     0  con    0  1.0D+00  1.2D-02  5.494D-03  2.435D-02
 3223 3555     0     0  con    0  1.0D+00  3.9D-02  1.494D-02  2.435D-02
 3224 3556     0     0  con    0  1.0D+00  3.6D-02  1.706D-02  2.435D-02
 3225 3557     0     0  con    0  1.0D+00  4.5D-02  3.377D-02  2.435D-02
 3226 3558     0     0  con    0  1.0D+00  4.1D-02  1.700D-02  2.435D-02
 3227 3559     0     0  con    0  1.0D+00  1.7D-02  1.658D-02  2.435D-02
 3228 3560     0     0  con    0  1.0D+00  1.1D-01  7.507D-03  2.435D-02
 3229 3561     0     0  con    0  1.0D+00  7.4D-02  5.448D-03  2.435D-02
 3230 3562     0     0  con    0  1.0D+00  4.3D-02  4.576D-03  2.435D-02
 3231 3563     0     0  con    0  1.0D+00  2.2D-03  8.871D-03  2.435D-02
 3232 3564     0     0  con    0  1.0D+00  7.8D-03  1.092D-02  2.435D-02
 3233 3565     0     0  con    0  1.0D+00  5.2D-03  1.097D-02  2.435D-02
 3234 3566     0     0  con    0  1.0D+00  2.2D-02  2.876D-02  2.435D-02
 3235 3567     0     0  con    0  1.0D+00  5.7D-02  3.042D-02  2.435D-02
 3236 3568     0     0  con    0  1.0D+00  2.1D-02  1.027D-02  2.435D-02
 3237 3569     0     0  con    0  1.0D+00  3.8D-02  9.540D-03  2.435D-02
 3238 3570     0     0  con    0  1.0D+00  2.2D-02  1.144D-02  2.435D-02
 3239 3571     0     0  con    0  1.0D+00  1.6D-02  1.762D-02  2.435D-02
 3240 3572     0     0  con    0  1.0D+00  3.3D-02  8.356D-03  2.435D-02
 3241 3573     0     0  con    0  1.0D+00  1.1D-02  4.896D-03  2.435D-02
 3242 3574     0     0  con    0  1.0D+00  6.1D-03  9.168D-03  2.435D-02
 3243 3575     0     0  con    0  1.0D+00  5.1D-03  1.001D-02  2.435D-02
 3244 3576     0     0  con    0  1.0D+00  2.5D-02  5.069D-03  2.435D-02
 3245 3577     0     0  con    0  1.0D+00  2.4D-02  1.601D-02  2.434D-02
 3246 3578     0     0  con    0  1.0D+00  2.4D-02  9.927D-03  2.434D-02
 3247 3579     0     0  con    0  1.0D+00  2.1D-02  6.700D-03  2.434D-02
 3248 3580     0     0  con    0  1.0D+00  1.3D-02  2.269D-02  2.434D-02
 3249 3581     0     0  con    0  1.0D+00  1.1D-03  7.940D-03  2.434D-02
 3250 3582     0     0  con    0  1.0D+00  2.1D-03  5.300D-03  2.434D-02
 3251 3583     0     0  con    0  1.0D+00  6.1D-03  1.691D-02  2.434D-02
 3252 3584     0     0  con    0  1.0D+00  8.3D-03  2.235D-02  2.434D-02
 3253 3585     0     0  con    0  1.0D+00  1.8D-02  2.054D-02  2.434D-02
 3254 3586     0     0  con    0  1.0D+00  5.6D-02  2.214D-02  2.434D-02
 3255 3587     0     0  con    0  1.0D+00  2.5D-02  3.484D-03  2.434D-02
 3256 3588     0     0  con    0  1.0D+00  5.7D-03  6.468D-03  2.434D-02
 3257 3589     0     0  con    0  1.0D+00  3.4D-03  1.108D-02  2.434D-02
 3258 3590     0     0  con    0  1.0D+00  9.5D-03  2.330D-02  2.434D-02
 3259 3591     0     0  con    0  1.0D+00  4.1D-03  1.051D-02  2.434D-02
 3260 3592     0     0  con    0  1.0D+00  5.5D-03  1.322D-02  2.434D-02
 3261 3593     0     0  con    0  1.0D+00  5.4D-03  1.876D-02  2.434D-02
 3262 3594     0     0  con    0  1.0D+00  7.8D-03  1.555D-02  2.434D-02
 3263 3597     0     0  con    2  2.7D-01  3.7D-03  2.908D-02  2.434D-02
 3264 3598     0     0  con    0  1.0D+00  4.1D-03  1.770D-02  2.434D-02
 3265 3599     0     0  con    0  1.0D+00  3.0D-03  1.286D-02  2.434D-02
 3266 3600     0     0  con    0  1.0D+00  2.0D-03  1.682D-02  2.434D-02
 3267 3601     0     0  con    0  1.0D+00  3.0D-03  1.530D-02  2.434D-02
 3268 3602     0     0  con    0  1.0D+00  7.1D-03  7.930D-03  2.434D-02
 3269 3603     0     0  con    0  1.0D+00  4.7D-03  6.109D-03  2.434D-02
 3270 3604     0     0  con    0  1.0D+00  1.2D-02  1.850D-02  2.434D-02
 3271 3605     0     0  con    0  1.0D+00  1.2D-02  1.538D-02  2.434D-02
 3272 3607     0     0  con    1  5.3D-01  2.4D-02  3.016D-02  2.434D-02
 3273 3608     0     0  con    0  1.0D+00  2.5D-03  8.160D-03  2.434D-02
 3274 3609     0     0  con    0  1.0D+00  1.2D-03  1.282D-02  2.434D-02
 3275 3610     0     0  con    0  1.0D+00  2.0D-03  1.826D-02  2.434D-02
 3276 3611     0     0  con    0  1.0D+00  5.7D-03  2.093D-02  2.434D-02
 3277 3612     0     0  con    0  1.0D+00  1.5D-02  1.407D-02  2.434D-02
 3278 3614     0     0  con    1  5.4D-01  2.5D-02  3.931D-02  2.434D-02
 3279 3615     0     0  con    0  1.0D+00  7.8D-03  7.241D-03  2.434D-02
 3280 3616     0     0  con    0  1.0D+00  1.0D-03  8.897D-03  2.434D-02
 3281 3617     0     0  con    0  1.0D+00  8.2D-03  1.214D-02  2.434D-02
 3282 3618     0     0  con    0  1.0D+00  6.9D-03  1.202D-02  2.434D-02
 3283 3619     0     0  con    0  1.0D+00  1.1D-02  8.641D-03  2.434D-02
 3284 3620     0     0  con    0  1.0D+00  9.7D-03  1.503D-02  2.434D-02
 3285 3621     0     0  con    0  1.0D+00  2.7D-03  2.978D-03  2.434D-02
 3286 3622     0     0  con    0  1.0D+00  3.7D-03  5.039D-03  2.434D-02
 3287 3623     0     0  con    0  1.0D+00  1.8D-02  8.579D-03  2.434D-02
 3288 3624     0     0  con    0  1.0D+00  4.3D-02  8.250D-03  2.434D-02
 3289 3625     0     0  con    0  1.0D+00  2.7D-02  7.923D-03  2.434D-02
 3290 3626     0     0  con    0  1.0D+00  4.2D-02  2.872D-02  2.434D-02
 3291 3627     0     0  con    0  1.0D+00  5.5D-02  5.770D-02  2.434D-02
 3292 3628     0     0  con    0  1.0D+00  1.4D-02  1.287D-02  2.434D-02
 3293 3629     0     0  con    0  1.0D+00  2.3D-03  6.411D-03  2.434D-02
 3294 3630     0     0  con    0  1.0D+00  1.5D-02  1.054D-02  2.434D-02
 3295 3631     0     0  con    0  1.0D+00  1.8D-02  1.353D-02  2.434D-02
 3296 3632     0     0  con    0  1.0D+00  4.6D-02  1.452D-02  2.434D-02
 3297 3633     0     0  con    0  1.0D+00  3.0D-02  1.173D-02  2.434D-02
 3298 3634     0     0  con    0  1.0D+00  1.4D-02  1.030D-02  2.434D-02
 3299 3635     0     0  con    0  1.0D+00  5.2D-02  7.340D-03  2.434D-02
 3300 3636     0     0  con    0  1.0D+00  6.1D-02  1.233D-02  2.433D-02
 3301 3637     0     0  con    0  1.0D+00  2.5D-02  7.495D-03  2.433D-02
 3302 3638     0     0  con    0  1.0D+00  5.0D-03  7.746D-03  2.433D-02
 3303 3639     0     0  con    0  1.0D+00  2.5D-03  3.293D-03  2.433D-02
 3304 3640     0     0  con    0  1.0D+00  9.8D-03  4.533D-03  2.433D-02
 3305 3641     0     0  con    0  1.0D+00  1.3D-02  9.975D-03  2.433D-02
 3306 3642     0     0  con    0  1.0D+00  1.6D-02  5.081D-03  2.433D-02
 3307 3643     0     0  con    0  1.0D+00  2.2D-02  3.305D-03  2.433D-02
 3308 3644     0     0  con    0  1.0D+00  5.5D-02  4.583D-03  2.433D-02
 3309 3645     0     0  con    0  1.0D+00  8.9D-02  8.832D-03  2.433D-02
 3310 3646     0     0  con    0  1.0D+00  1.3D-02  4.569D-03  2.433D-02
 3311 3647     0     0  con    0  1.0D+00  9.1D-03  8.042D-03  2.433D-02
 3312 3648     0     0  con    0  1.0D+00  9.5D-03  3.722D-03  2.433D-02
 3313 3649     0     0  con    0  1.0D+00  7.8D-03  1.950D-03  2.433D-02
 3314 3650     0     0  con    0  1.0D+00  2.2D-02  2.192D-02  2.433D-02
 3315 3651     0     0  con    0  1.0D+00  9.4D-03  7.931D-03  2.433D-02
 3316 3652     0     0  con    0  1.0D+00  4.3D-03  1.043D-02  2.433D-02
 3317 3653     0     0  con    0  1.0D+00  3.2D-03  1.065D-02  2.433D-02
 3318 3654     0     0  con    0  1.0D+00  1.2D-02  1.223D-02  2.433D-02
 3319 3655     0     0  con    0  1.0D+00  8.9D-03  1.013D-02  2.433D-02
 3320 3656     0     0  con    0  1.0D+00  4.0D-03  5.449D-03  2.433D-02
 3321 3657     0     0  con    0  1.0D+00  2.0D-03  5.275D-03  2.433D-02
 3322 3658     0     0  con    0  1.0D+00  1.1D-02  8.099D-03  2.433D-02
 3323 3659     0     0  con    0  1.0D+00  3.8D-02  1.073D-02  2.433D-02
 3324 3660     0     0  con    0  1.0D+00  2.4D-02  7.284D-03  2.433D-02
 3325 3661     0     0  con    0  1.0D+00  4.1D-02  1.196D-02  2.433D-02
 3326 3662     0     0  con    0  1.0D+00  3.6D-02  2.323D-02  2.433D-02
 3327 3663     0     0  con    0  1.0D+00  6.6D-02  1.072D-02  2.433D-02
 3328 3664     0     0  con    0  1.0D+00  2.2D-02  6.543D-03  2.433D-02
 3329 3665     0     0  con    0  1.0D+00  3.1D-02  9.597D-03  2.433D-02
 3330 3666     0     0  con    0  1.0D+00  3.1D-02  9.318D-03  2.433D-02
 3331 3667     0     0  con    0  1.0D+00  3.5D-02  3.528D-03  2.433D-02
 3332 3668     0     0  con    0  1.0D+00  3.5D-02  1.274D-02  2.433D-02
 3333 3669     0     0  con    0  1.0D+00  2.2D-02  8.540D-03  2.433D-02
 3334 3670     0     0  con    0  1.0D+00  2.6D-02  9.687D-03  2.433D-02
 3335 3671     0     0  con    0  1.0D+00  2.7D-02  3.057D-02  2.433D-02
 3336 3672     0     0  con    0  1.0D+00  2.3D-03  1.360D-02  2.433D-02
 3337 3673     0     0  con    0  1.0D+00  1.1D-02  4.653D-03  2.433D-02
 3338 3674     0     0  con    0  1.0D+00  2.7D-02  1.114D-02  2.433D-02
 3339 3675     0     0  con    0  1.0D+00  4.6D-02  1.140D-02  2.433D-02
 3340 3678     0     0  con    2  2.8D-01  2.9D-02  2.445D-02  2.433D-02
 3341 3679     0     0  con    0  1.0D+00  4.2D-02  1.115D-02  2.433D-02
 3342 3680     0     0  con    0  1.0D+00  3.2D-02  8.923D-03  2.433D-02
 3343 3681     0     0  con    0  1.0D+00  1.7D-02  8.935D-03  2.433D-02
 3344 3682     0     0  con    0  1.0D+00  2.4D-02  8.453D-03  2.433D-02
 3345 3683     0     0  con    0  1.0D+00  2.8D-02  1.040D-02  2.433D-02
 3346 3684     0     0  con    0  1.0D+00  5.4D-03  4.878D-03  2.433D-02
 3347 3685     0     0  con    0  1.0D+00  4.2D-03  8.071D-03  2.433D-02
 3348 3686     0     0  con    0  1.0D+00  6.5D-03  1.386D-02  2.433D-02
 3349 3687     0     0  con    0  1.0D+00  1.4D-02  1.219D-02  2.433D-02
 3350 3688     0     0  con    0  1.0D+00  4.1D-02  1.585D-02  2.433D-02
 3351 3689     0     0  con    0  1.0D+00  7.0D-02  1.868D-02  2.433D-02
 3352 3691     0     0  con    1  5.0D-01  1.2D-01  8.499D-02  2.432D-02
 3353 3692     0     0  con    0  1.0D+00  1.4D-01  3.849D-02  2.432D-02
 3354 3693     0     0  con    0  1.0D+00  9.9D-02  1.300D-02  2.432D-02
 3355 3694     0     0  con    0  1.0D+00  6.3D-02  1.777D-02  2.432D-02
 3356 3695     0     0  con    0  1.0D+00  6.8D-02  2.010D-02  2.432D-02
 3357 3697     0     0  con    1  5.4D-01  1.5D-02  1.210D-02  2.432D-02
 3358 3698     0     0  con    0  1.0D+00  8.1D-03  4.271D-03  2.432D-02
 3359 3699     0     0  con    0  1.0D+00  1.6D-02  9.905D-03  2.432D-02
 3360 3700     0     0  con    0  1.0D+00  5.3D-02  1.752D-02  2.432D-02
 3361 3701     0     0  con    0  1.0D+00  1.0D-01  3.109D-02  2.432D-02
 3362 3702     0     0  con    0  1.0D+00  1.7D-01  2.353D-02  2.432D-02
 3363 3704     0     0  con    1  4.9D-01  3.0D-02  4.486D-02  2.432D-02
 3364 3705     0     0  con    0  1.0D+00  6.5D-02  4.428D-03  2.432D-02
 3365 3706     0     0  con    0  1.0D+00  2.9D-03  9.360D-03  2.432D-02
 3366 3707     0     0  con    0  1.0D+00  9.6D-03  1.541D-02  2.432D-02
 3367 3708     0     0  con    0  1.0D+00  4.3D-02  1.555D-02  2.432D-02
 3368 3710     0     0  con    1  5.3D-01  4.1D-02  1.403D-02  2.432D-02
 3369 3711     0     0  con    0  1.0D+00  1.1D-02  7.428D-03  2.432D-02
 3370 3712     0     0  con    0  1.0D+00  8.9D-03  6.060D-03  2.432D-02
 3371 3713     0     0  con    0  1.0D+00  1.6D-02  7.742D-03  2.431D-02
 3372 3714     0     0  con    0  1.0D+00  1.2D-02  1.150D-02  2.431D-02
 3373 3715     0     0  con    0  1.0D+00  2.4D-02  5.837D-03  2.431D-02
 3374 3716     0     0  con    0  1.0D+00  1.1D-02  2.825D-03  2.431D-02
 3375 3717     0     0  con    0  1.0D+00  4.6D-03  1.789D-02  2.431D-02
 3376 3718     0     0  con    0  1.0D+00  4.4D-03  7.496D-03  2.431D-02
 3377 3719     0     0  con    0  1.0D+00  2.1D-03  3.814D-03  2.431D-02
 3378 3720     0     0  con    0  1.0D+00  2.7D-03  1.419D-02  2.431D-02
 3379 3721     0     0  con    0  1.0D+00  3.2D-03  2.056D-02  2.431D-02
 3380 3722     0     0  con    0  1.0D+00  7.7D-03  2.083D-02  2.431D-02
 3381 3726     0     0  con    3  1.6D-01  1.9D-02  3.772D-02  2.431D-02
 3382 3727     0     0  con    0  1.0D+00  2.2D-02  2.165D-02  2.431D-02
 3383 3728     0     0  con    0  1.0D+00  4.4D-02  1.498D-02  2.431D-02
 3384 3729     0     0  con    0  1.0D+00  5.2D-02  3.190D-02  2.431D-02
 3385 3730     0     0  con    0  1.0D+00  4.9D-02  3.336D-02  2.431D-02
 3386 3731     0     0  con    0  1.0D+00  1.1D-01  2.401D-02  2.431D-02
 3387 3733     0     0  con    1  5.0D-01  2.1D-02  2.993D-02  2.431D-02
 3388 3734     0     0  con    0  1.0D+00  1.6D-03  1.441D-02  2.431D-02
 3389 3735     0     0  con    0  1.0D+00  5.8D-03  6.507D-03  2.431D-02
 3390 3736     0     0  con    0  1.0D+00  2.7D-03  3.833D-03  2.431D-02
 3391 3737     0     0  con    0  1.0D+00  8.6D-03  6.027D-03  2.431D-02
 3392 3738     0     0  con    0  1.0D+00  2.9D-02  1.206D-02  2.431D-02
 3393 3739     0     0  con    0  1.0D+00  4.5D-02  5.850D-03  2.431D-02
 3394 3742     0     0  con    2  2.7D-01  3.3D-02  2.954D-02  2.431D-02
 3395 3743     0     0  con    0  1.0D+00  3.8D-02  1.063D-02  2.431D-02
 3396 3744     0     0  con    0  1.0D+00  2.2D-02  7.767D-03  2.431D-02
 3397 3745     0     0  con    0  1.0D+00  5.5D-03  1.091D-02  2.431D-02
 3398 3746     0     0  con    0  1.0D+00  9.6D-03  9.035D-03  2.431D-02
 3399 3747     0     0  con    0  1.0D+00  2.7D-02  4.083D-03  2.431D-02
 3400 3749     0     0  con    1  5.4D-01  1.0D-02  2.477D-02  2.431D-02
 3401 3750     0     0  con    0  1.0D+00  1.9D-03  8.306D-03  2.431D-02
 3402 3751     0     0  con    0  1.0D+00  3.1D-03  9.450D-03  2.431D-02
 3403 3752     0     0  con    0  1.0D+00  5.2D-03  1.097D-02  2.431D-02
 3404 3753     0     0  con    0  1.0D+00  9.5D-03  9.114D-03  2.431D-02
 3405 3754     0     0  con    0  1.0D+00  2.3D-02  9.995D-03  2.431D-02
 3406 3756     0     0  con    1  4.9D-01  8.3D-03  6.990D-03  2.431D-02
 3407 3757     0     0  con    0  1.0D+00  7.6D-03  8.112D-03  2.431D-02
 3408 3758     0     0  con    0  1.0D+00  1.0D-02  1.357D-02  2.431D-02
 3409 3759     0     0  con    0  1.0D+00  1.0D-02  6.323D-03  2.431D-02
 3410 3760     0     0  con    0  1.0D+00  1.0D-02  2.578D-02  2.431D-02
 3411 3761     0     0  con    0  1.0D+00  1.4D-03  5.173D-03  2.431D-02
 3412 3762     0     0  con    0  1.0D+00  3.0D-03  2.866D-03  2.431D-02
 3413 3763     0     0  con    0  1.0D+00  3.7D-03  1.530D-02  2.431D-02
 3414 3764     0     0  con    0  1.0D+00  1.2D-03  6.445D-03  2.431D-02
 3415 3765     0     0  con    0  1.0D+00  9.2D-03  1.183D-02  2.431D-02
 3416 3766     0     0  con    0  1.0D+00  9.3D-03  1.390D-02  2.431D-02
 3417 3767     0     0  con    0  1.0D+00  1.8D-02  1.743D-02  2.431D-02
 3418 3768     0     0  con    0  1.0D+00  1.9D-02  4.699D-03  2.431D-02
